Date,Latitude,Longitude,Oceans,Regions,Concentration,is_hotspot,year,month,day,day_of_year,week_of_year,quarter,season,month_sin,month_cos,day_sin,day_cos,days_since_start,years_since_start,lat_rad,lon_rad,x,y,z,lat_bin,lon_bin,spatial_grid,distance_from_equator,distance_from_prime_meridian,northern_hemisphere,eastern_hemisphere,coastal_proxy,Oceans_encoded,Oceans_Pacific,Oceans_Atlantic,Oceans_Indian,Oceans_Arctic,Regions_encoded,Regions_South,Regions_Polar,Regions_North,Regions_Equatorial,is_pacific,is_atlantic,is_indian,is_arctic,is_southern,ocean_basin,water_body_type,distance_to_pacific_gyre,distance_to_atlantic_gyre,distance_to_great_barrier_reef,distance_to_mediterranean_center,distance_to_north_pole,distance_to_equator_center,nearest_neighbor_distance,distance_to_centroid,lat_month_interaction,lon_season_interaction,gyre_distance_season,lat_lon_product,coord_magnitude,spatial_Latitude_count,spatial_Latitude_mean,spatial_Latitude_std,spatial_Longitude_mean,spatial_Longitude_std,spatial_year_min,spatial_year_max,spatial_year_nunique,monthly_Latitude_count,monthly_Latitude_mean,monthly_Longitude_mean
2020-01-11,-57.5298606845037,40.82947053688435,Pacific,South,5.211259474799919,0,2020,1,11,11,2,1,winter,0.49999999999999994,0.8660254037844387,0.1882267098432442,0.9821256058680006,10,0.02737850787132101,-1.0040854871582283,0.7126086927146488,2588.026778415975,2236.2488160253406,-5375.030197778156,0,12,12,57.5298606845037,40.82947053688435,0,1,7962.929497635513,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,Indian_Basin,Temperate,17509.114457881726,12270.248100350498,9250.721201747121,10677.480321531426,16404.572036695357,7342.468657707696,639.8766012769794,7617.334609398209,-57.5298606845037,40.82947053688435,17509.114457881726,-2348.913751809005,70.54594626695932,1,-57.5298606845037,0.0,40.82947053688435,0.0,2020,2020,1,62,-2.5034304809439614,1.246616923467736
2020-01-12,56.389182259439316,-29.432506935377205,Arctic,Polar,4.231939748135471,0,2020,1,12,12,2,1,winter,0.49999999999999994,0.8660254037844387,0.2051044998686192,0.9787400799669153,11,0.030116358658453114,0.9841768929343914,-0.5136941531383982,3071.4916517094025,-1732.9932361233168,5305.875467538819,19,8,388,56.389182259439316,29.432506935377205,1,0,1990.466664748643,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,Atlantic_Basin,Temperate,7943.173920202463,3048.8212678387295,15735.949113105717,3999.9254784168093,3737.3524131252784,6802.574194119973,357.8342199607591,6618.020698543058,56.389182259439316,-29.432506935377205,7943.173920202463,-1659.674997931197,63.60827257825269,3,57.67084203008792,1.1104588947122773,-24.490997342609518,4.998226541779442,2020,2021,2,62,-2.5034304809439614,1.246616923467736
2020-01-13,39.89311689605061,155.78225400744478,Arctic,North,6.2240898987746505,0,2020,1,13,13,3,1,winter,0.49999999999999994,0.8660254037844387,0.22192151300416552,0.9750645322571948,12,0.03285420944558522,0.6962662387190636,2.7189132486080423,-4457.913597005985,2005.1256468540662,4086.088410932541,16,18,338,39.89311689605061,155.78225400744478,1,1,1485.5036383174415,3,0,0,0,1,2,0,0,1,0,0,0,0,1,0,Pacific_Basin,Temperate,5572.691274965214,12074.1887443938,6501.565053573637,10670.78535803267,5571.631191131132,14945.099865486854,495.2075671878929,15246.934251737994,39.89311689605061,155.78225400744478,5572.691274965214,6214.639669449242,160.8091149136827,3,38.50800192828956,1.4461632470723886,155.01516237563283,5.524136573249826,2020,2021,2,62,-2.5034304809439614,1.246616923467736
2020-01-14,-34.51930671860686,131.78300022014702,Pacific,Equatorial,40.95513158399848,1,2020,1,14,14,3,1,winter,0.49999999999999994,0.8660254037844387,0.2386727660059501,0.9711000518829505,13,0.03559206023271732,-0.6024755577454896,2.3000472519979778,-3497.6621379110497,3914.2589015044437,-3610.343172195233,4,17,97,34.51930671860686,131.78300022014702,0,1,1784.1097242823248,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,Indian_Basin,Temperate,11975.717812114231,19093.92107074771,2376.1856231564975,14378.129052736782,13845.9151764068,13710.140350819913,261.119781684782,14213.760472753285,-34.51930671860686,131.78300022014702,11975.717812114231,-4549.05780489749,136.22900455980925,2,-33.93318473105961,0.8289016639943898,137.0287308937694,7.418583463193316,2020,2020,1,62,-2.5034304809439614,1.246616923467736
2020-01-15,-38.18100393514793,-163.72127876177183,Indian,Polar,2.038936389496967,0,2020,1,15,15,3,1,winter,0.49999999999999994,0.8660254037844387,0.255353295116187,0.9668478136052775,14,0.038329911019849415,-0.6663842303852429,-2.8574753699683835,-4807.2268057417505,-1403.7937115791085,-3938.219731488952,3,0,60,38.18100393514793,163.72127876177183,0,0,4041.1966189923232,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,Atlantic_Basin,Temperate,8496.566022547384,14832.586064371646,5254.570502589229,19747.36661789981,14253.077329794667,15454.52819989303,448.3991245651768,15155.27230452039,-38.18100393514793,-163.72127876177183,8496.566022547384,6251.042788670661,168.11438421766763,3,-37.551506420812814,0.9310070741825666,-167.95580148998636,3.6928933082862785,2020,2020,1,62,-2.5034304809439614,1.246616923467736
2020-01-16,-37.99145881758794,-170.50788918098928,Arctic,Polar,1.665226700218557,0,2020,1,16,16,3,1,winter,0.49999999999999994,0.8660254037844387,0.2719581575341055,0.9623090774541486,15,0.04106776180698152,-0.6630760440027413,-2.9759240668338807,-4952.255219806515,-828.0223433805994,-3921.630813419542,3,0,60,37.99145881758794,170.50788918098928,0,0,3452.5472729747917,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,Atlantic_Basin,Temperate,8704.26612549274,15421.177866816928,4672.567124905206,19478.269504564534,14232.00087435175,15680.166585400651,184.6501526753484,15466.251235299693,-37.99145881758794,-170.50788918098928,8704.26612549274,6477.843449893403,174.68912735498165,3,-37.551506420812814,0.9310070741825666,-167.95580148998636,3.6928933082862785,2020,2020,1,62,-2.5034304809439614,1.246616923467736
2020-01-17,-23.490930844855473,-44.473187923902145,Pacific,Equatorial,33.10894113242329,1,2020,1,17,17,3,1,winter,0.49999999999999994,0.8660254037844387,0.288482432880609,0.9574851883550393,16,0.04380561259411362,-0.4099940876010213,-0.7762035581302739,4169.432535475101,-4093.456392377808,-2539.5054825345305,6,7,127,23.490930844855473,44.473187923902145,0,0,7762.9461484899375,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,Atlantic_Basin,Tropical,11955.320749488756,5967.075659606417,15236.300457733165,9096.040836221844,12619.615730116393,5462.212206839645,287.5565760680487,4848.394223323251,-23.490930844855473,-44.473187923902145,11955.320749488756,1044.7165819706468,50.29600656187823,2,-22.6652569241159,1.1676792568076666,-45.551615459502315,1.5251268468823542,2020,2020,1,62,-2.5034304809439614,1.246616923467736
2020-01-18,2.970771795868541,111.79919908145985,Atlantic,Equatorial,6.041779777335716,0,2020,1,18,18,3,1,winter,0.49999999999999994,0.8660254037844387,0.30492122465628907,0.9523775757303974,17,0.04654346338124572,0.051849749163290916,1.9512641250640945,-2362.7222622779736,5907.466564852165,330.1867600159358,10,16,216,2.970771795868541,111.79919908145985,1,1,4633.701320171188,1,0,1,0,0,3,0,0,0,1,0,1,0,0,0,Indian_Basin,Tropical,11458.565753793313,15279.966020398411,4506.555575964053,10423.15092351747,9677.208646090958,12428.079704338792,336.1537590623886,13150.497640424124,2.970771795868541,111.79919908145985,11458.565753793313,332.129907431893,111.83866236824821,2,1.6436114842457972,1.8768881121401875,112.52304918237871,1.0236786298445797,2020,2020,1,62,-2.5034304809439614,1.246616923467736
2020-01-19,-8.166597762946108,175.41940655338,Arctic,Polar,3.790060208001603,0,2020,1,19,19,3,1,winter,0.49999999999999994,0.8660254037844387,0.3212696616923644,0.9469877530760753,18,0.049281314168377825,-0.14253401964941295,3.0616462162509994,-6286.25033011718,503.63676243420247,-905.0125958385564,8,19,179,8.166597762946108,175.41940655338,0,1,3786.654108468027,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,Pacific_Basin,Tropical,6700.656747436249,15602.852224021135,3260.7800986674138,16337.802803747269,10915.627637196698,18974.75848637954,134.6031301347488,19063.786780709477,-8.166597762946108,175.41940655338,6700.656747436249,-1432.579733136167,175.6094004162698,3,-7.809276456571003,0.43603016244768766,171.9825174896081,5.212190573323095,2020,2020,1,62,-2.5034304809439614,1.246616923467736
2020-01-20,-25.05250317623497,-125.84991920272985,Pacific,Equatorial,21.215325552833516,1,2020,1,20,20,4,1,winter,0.49999999999999994,0.8660254037844387,0.3375228995941133,0.9413173175128471,19,0.05201916495550993,-0.4372486662916375,-2.196495453456473,-3380.2289720185554,-4678.206628607489,-2697.7909179140142,5,2,102,25.05250317623497,125.84991920272985,0,0,6615.878478015154,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,Atlantic_Basin,Temperate,6841.883274023825,10998.704129558711,8895.31969998614,16102.305703134225,12793.254650954304,13570.632566581526,425.9833792398134,12929.946646603412,-25.05250317623497,-125.84991920272985,6841.883274023825,3152.855500555304,128.31925061630034,4,-25.75947666278492,1.2554740524067243,-134.97164014752911,6.156645941410003,2020,2020,1,62,-2.5034304809439614,1.246616923467736
2020-01-21,13.422347366685536,33.88705752676864,Atlantic,South,4.521750119952576,0,2020,1,21,21,4,1,winter,0.49999999999999994,0.8660254037844387,0.3536761221763716,0.9353679493131483,20,0.05475701574264202,0.23426415489505326,0.5914407276548393,5144.34912976262,3455.1726397284815,1478.8830449979155,12,11,251,13.422347366685536,33.88705752676864,1,1,5200.741858813974,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,Indian_Basin,Tropical,14592.284887335558,7730.491058482297,12873.790818588766,3139.905008362563,8515.046467173901,4019.826581840666,37.044059079813024,4698.1147493687495,13.422347366685536,33.88705752676864,14592.284887335558,454.84385735914435,36.44848524499334,4,14.37343069758936,1.2952971478474231,30.163983037038705,7.622794859359743,2020,2021,2,62,-2.5034304809439614,1.246616923467736
2020-01-22,-43.26073672175498,-42.879291612832255,Pacific,South,46.516051461396344,1,2020,1,22,22,4,1,winter,0.49999999999999994,0.8660254037844387,0.3697245428906731,0.9291414114031743,21,0.057494866529774126,-0.7550422926330425,-0.7483848195667124,3399.8717419120617,-3157.0666370888653,-4366.170334232076,2,7,47,43.26073672175498,42.879291612832255,0,0,9843.465040497555,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,Atlantic_Basin,Temperate,13103.400102110654,8151.518502884383,13128.81566857727,10578.90338795099,14817.9178443754,6421.25437489406,331.9464123459619,6000.022647363672,-43.26073672175498,-42.879291612832255,13103.400102110654,1854.9897452780926,60.91079535621996,2,-43.17491486239173,0.1213704374595846,-40.835717688464314,2.890049959553159,2020,2020,1,62,-2.5034304809439614,1.246616923467736
2020-01-23,-24.94264217577382,169.16918321325716,Arctic,South,14.559190260781921,0,2020,1,23,23,4,1,winter,0.49999999999999994,0.8660254037844387,0.38566340624360707,0.9226395488404876,22,0.06023271731690623,-0.4353312301140554,2.9525592399808582,-5673.873761467663,1085.5123992249983,-2686.7192577672827,5,19,119,24.94264217577382,169.16918321325716,0,1,2000.7205116824061,3,0,0,0,1,1,1,0,0,0,0,0,0,1,0,Pacific_Basin,Temperate,8546.9943247098,17091.211415326743,2416.6390486184787,17262.98944167909,12781.038665066933,17006.818622649367,929.7874240789675,17183.7429754292,-24.94264217577382,169.16918321325716,8546.9943247098,-4219.526404056196,170.99809340384255,1,-24.94264217577382,0.0,169.16918321325716,0.0,2020,2020,1,62,-2.5034304809439614,1.246616923467736
2020-01-24,-16.036578804756996,123.16281232885513,Arctic,Polar,4.556996677045234,0,2020,1,24,24,4,1,winter,0.49999999999999994,0.8660254037844387,0.401487989205973,0.9158642882672872,23,0.06297056810403832,-0.27989110089854646,2.149596591154387,-3349.445028958782,5125.746425843089,-1759.9950499760203,7,16,156,16.036578804756996,123.16281232885513,0,1,3434.581840797809,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,Indian_Basin,Tropical,11631.68435975298,17701.227201645685,2542.1513687579577,12662.35953961827,11790.729601834926,13534.379879000231,464.7155082846962,14207.939438401643,-16.036578804756996,123.16281232885513,11631.68435975298,-1975.1101457271816,124.20245649951522,4,-15.053287353374133,1.2067795749057766,118.75717378335085,3.627440447594036,2020,2021,2,62,-2.5034304809439614,1.246616923467736
2020-01-25,-5.271601893955689,121.79833369600962,Arctic,Equatorial,63.93513017112594,1,2020,1,25,25,4,1,winter,0.49999999999999994,0.8660254037844387,0.4171936026123168,0.9088176373395029,24,0.06570841889117043,-0.09200680990389573,2.125781946438122,-3342.878663626631,5391.861470927891,-585.3487153766879,9,16,196,5.271601893955689,121.79833369600962,0,1,4395.531590986015,3,0,0,0,1,3,0,0,0,1,0,0,0,1,0,Indian_Basin,Tropical,11089.839369012994,16668.11285874385,3081.632788899876,11860.931354085815,10593.718783908005,13526.66352906666,900.0461879420029,14242.332052292866,-5.271601893955689,121.79833369600962,11089.839369012994,-642.0723265925312,121.9123614636878,1,-5.271601893955689,0.0,121.79833369600962,0.0,2020,2020,1,62,-2.5034304809439614,1.246616923467736
2020-01-26,34.22111536716163,-11.2704624738107,Atlantic,Equatorial,5.059525953963025,0,2020,1,26,26,4,1,winter,0.49999999999999994,0.8660254037844387,0.4327755925504312,0.901501684131884,25,0.06844626967830253,0.5972711368617987,-0.19670667839046188,5166.419540040397,-1029.5830046613667,3582.9748775007124,15,9,309,34.22111536716163,11.2704624738107,1,0,2127.352797414592,1,0,1,0,0,3,0,0,0,1,0,1,0,0,0,Atlantic_Basin,Temperate,10653.385333464137,2736.938564348867,17205.254223148964,2390.563317637477,6202.328985063767,3982.262089124387,419.50836074005315,3856.6272479466934,34.22111536716163,-11.2704624738107,10653.385333464137,-385.6877965575418,36.029266733395524,4,33.37547281528681,1.6915405012397287,-9.926642157120469,5.555696152019107,2020,2021,2,62,-2.5034304809439614,1.246616923467736
2020-01-27,-36.039146140996834,-30.664979158440534,Indian,North,15.9844644298547,0,2020,1,27,27,5,1,winter,0.49999999999999994,0.8660254037844387,0.4482293417404106,0.893918596519257,26,0.07118412046543464,-0.6290017597678034,-0.5352048513702272,4431.297022772297,-2627.449535448427,-3748.3004995119077,3,8,68,36.039146140996834,30.664979158440534,0,0,9610.744341732006,2,0,0,1,0,2,0,0,1,0,0,0,1,0,0,Atlantic_Basin,Temperate,13769.527693831134,7407.730490446358,14001.183267444476,9296.58465435603,14014.913609490963,5107.137380362935,342.553542462682,4704.680838848741,-36.039146140996834,-30.664979158440534,13769.527693831134,1105.1396653016604,47.31977389379327,1,-36.039146140996834,0.0,-30.664979158440534,0.0,2020,2020,1,62,-2.5034304809439614,1.246616923467736
2020-01-28,1.7081326096333926,-81.57345410494575,Indian,North,10.592461967501972,0,2020,1,28,28,5,1,winter,0.49999999999999994,0.8660254037844387,0.4635502709028509,0.886070621534138,27,0.07392197125256673,0.029812538098785712,-1.4237253563557875,933.2001163361798,-6299.421693045778,189.90754607020813,10,5,205,1.7081326096333926,81.57345410494575,1,0,4402.204042379133,2,0,0,1,0,2,0,0,1,0,0,0,1,0,0,Atlantic_Basin,Tropical,7063.656312586506,5394.02067101516,14417.339624609025,10486.148609018248,9817.607717782923,9070.973632696909,606.3061423704878,8349.419678257102,1.7081326096333926,-81.57345410494575,7063.656312586506,-139.33827703709076,81.59133613088943,1,1.7081326096333926,0.0,-81.57345410494575,0.0,2020,2020,1,62,-2.5034304809439614,1.246616923467736
2020-01-29,11.089748263445095,-159.70482120566624,Pacific,Equatorial,27.768104157622762,1,2020,1,29,29,5,1,winter,0.49999999999999994,0.8660254037844387,0.47873384011578846,0.8779600847008882,28,0.07665982203969883,0.19355262041444043,-2.787374961347736,-5863.896872080535,-2168.560395405705,1225.438813275459,11,1,221,11.089748263445095,159.70482120566624,1,0,4915.538053393967,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,Atlantic_Basin,Tropical,3322.0096513503913,12116.126418243657,6683.557368186122,14749.537668510622,8774.419653349885,17455.96717679961,331.8345013238624,16815.900561865383,11.089748263445095,-159.70482120566624,3322.0096513503913,-1771.0862636293466,160.0893888828376,2,10.073324804275284,1.4374398410721207,-158.0248555057297,2.375830277171882,2020,2020,1,62,-2.5034304809439614,1.246616923467736
2020-01-30,-54.425950473600274,131.30005545181916,Indian,Equatorial,35.25059067839637,1,2020,1,30,30,5,1,winter,0.49999999999999994,0.8660254037844387,0.4937755501599772,0.869589389346611,29,0.07939767282683094,-0.9499120342916919,2.291618275685375,-2446.205691966296,2784.452072898074,-5181.944168584347,0,17,17,54.425950473600274,131.30005545181916,0,1,2759.099943619561,2,0,0,1,0,3,0,0,0,1,0,0,1,0,0,Indian_Basin,Temperate,13022.14046935003,17211.068056640102,4266.9132943862705,14829.262607197947,16059.432968482659,12518.231124201508,605.5848862387793,12828.81006725634,-54.425950473600274,131.30005545181916,13022.14046935003,-7146.130315201679,142.13334811579435,3,-56.00299243990454,1.8299429430051881,138.2418097945648,6.115700519539867,2020,2020,1,62,-2.5034304809439614,1.246616923467736
2020-01-31,12.905382228172604,112.64436328682793,Pacific,Equatorial,7.676865793313615,0,2020,1,31,31,5,1,winter,0.49999999999999994,0.8660254037844387,0.5086709438521044,0.8609610158889943,30,0.08213552361396304,0.22524141110997403,1.966015023167769,-2390.9392451873982,5731.350457953982,1422.9098544649237,12,16,256,12.905382228172604,112.64436328682793,1,1,3708.97296360999,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,Indian_Basin,Tropical,10710.27890993556,14416.279524699008,5100.4430936542185,9839.477153385315,8572.530367828642,12458.492432131046,123.61942139493593,13163.445850619168,12.905382228172604,112.64436328682793,10710.27890993556,1453.7185640656476,113.38122186125047,2,12.372200165908499,0.754033303667954,112.80528519066473,0.22757793888890807,2020,2020,1,62,-2.5034304809439614,1.246616923467736
2020-02-01,-39.53710515752502,179.89836238300703,Atlantic,Polar,3.4850278647499335,0,2020,2,1,32,5,1,winter,0.8660254037844386,0.5000000000000001,0.5234156073655503,0.8520775211013093,31,0.08487337440109514,-0.690052661706043,3.1398187425293846,-4913.387060952585,8.715920793799137,-4055.6371413118845,3,19,79,39.53710515752502,179.89836238300703,0,1,2621.5037519951584,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,Pacific_Basin,Temperate,9253.406574381192,16253.244534087671,3964.4765257663535,18632.585935448922,14403.868905739486,15618.74914424976,539.3919313923715,15551.91858578782,-79.07421031505004,179.89836238300703,9253.406574381192,-7112.660471203492,184.19175734088893,2,-39.30656683846303,0.32603041746417255,176.77733223505265,4.413803163812349,2020,2020,1,57,1.712658048158442,11.803529575422624
